,name,player_id,age,season,team,MP,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,FG%,Avg_shot_dist,%_2point_attempts,%_FGA_0-3_dist,%_FGA_3-10_dist,%_FGA_10-16_dist,%_FGA_16-3pt_dist,%_3point_attempts,%FG_2point,%_FG_0-3_dist,%_FG_3-10_dist,%_FG_10-16_dist,%_FG_10-16_dist.1,3pt%,assisted_2pters,FG%_dunk_attempts,made_dunks,assisted_3pt%,%_corner_3pters,%_corner_3_made,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,predator_offense,predator_defense,predator_total,pace_impact,cluster
375,Elfrid Payton,paytoel01,25,2020,NYK,988,0.157,4.4,14.0,9.0,37.7,3.0,1.5,15.9,19.4,0.3,1.1,1.3,0.065,0.43,8.9,0.8340000000000001,0.39,0.281,0.107,0.055999999999999994,0.166,0.46799999999999997,0.5539999999999999,0.4,0.342,0.45,0.237,0.187,0.022000000000000002,8,0.857,0.16899999999999998,0.3,-0.4444403776861062,1.5904551279689352,1.146014750282828,2.641619351604324,-0.7842303032826389,1.857389048321684,0.2425656351723587,1.232085400342818,1.4746510355151767,2.123535171673016,2.123535171673016,-0.5764325140888514,1.571137158205368,0.9947046441165168,-0.2882542588095239,2
376,Gary Payton II,paytoga02,27,2020,WAS,406,0.075,6.5,13.3,9.7,14.3,3.7,1.5,14.7,13.2,0.1,0.3,0.4,0.048,0.40700000000000003,11.2,0.62,0.444,0.139,0.027999999999999997,0.009000000000000001,0.38,0.478,0.625,0.067,0.0,1.0,0.293,0.625,0.102,10,1.0,0.415,0.294,-1.744521441706194,-0.0718086583593898,-1.816330100065584,-5.699480852760337,-3.924671296280787,-9.624152149041123,-2.688766491653631,-0.7731873190630802,-3.461953810716712,-0.1479040589312243,-0.1479040589312243,-2.6897407103323165,0.3365983424765594,-2.353142367855757,0.2968465199029585,1
377,Theo Pinson,pinsoth01,24,2020,BRK,342,0.107,3.1,11.1,7.2,21.8,2.1,0.5,16.9,23.1,-1.0,0.4,-0.6,-0.079,0.29600000000000004,15.9,0.48700000000000004,0.349,0.092,0.033,0.013000000000000001,0.513,0.405,0.491,0.14300000000000002,0.0,1.0,0.192,0.16699999999999998,0.026000000000000002,2,0.667,0.038,0.0,-5.257356472131102,1.934319131718848,-3.3230373404122533,-3.451045582869364,4.381420842921152,0.9303752600517868,-5.168378127784559,2.539477616608148,-2.62890051117641,0.0213835080675719,0.0213835080675719,-3.269501727608801,1.012493140733871,-2.257008586874929,0.028215566577016,0
378,Jordan Poole,poolejo01,20,2020,GSW,1033,0.22899999999999998,0.6,9.9,5.1,13.6,1.4,0.8,9.9,20.5,-1.7,0.4,-1.3,-0.062,0.31,19.5,0.466,0.122,0.085,0.085,0.174,0.534,0.36,0.47200000000000003,0.37799999999999995,0.35100000000000003,0.276,0.266,0.479,0.002,1,0.855,0.107,0.36,-3.061637385674875,-2.59744981355329,-5.659087199228165,-3.186868039824849,1.789031434664882,-1.3978366051599669,-3.179984471961434,-1.8260577708281207,-5.006042242789555,-1.228026630977252,-1.228026630977252,-3.6104257930997994,-1.967317858203739,-5.577743651303537,0.181163556927518,0
379,Kevin Porter Jr.,porteke02,19,2020,CLE,952,0.222,2.0,13.6,7.7,13.1,1.9,0.6,17.2,20.3,-0.2,0.4,0.2,0.01,0.451,13.9,0.64,0.28600000000000003,0.129,0.111,0.114,0.36,0.513,0.75,0.37799999999999995,0.256,0.325,0.341,0.41700000000000004,0.091,31,0.7909999999999999,0.20600000000000002,0.462,-2.103055481741046,-2.4969708867868707,-4.600026368527917,-5.138076621279043,-0.2404145614865607,-5.378491182765603,-2.812539890379207,-2.065121626818783,-4.877661517197991,-1.067667860673428,-1.067667860673428,-2.3299151062955668,-2.010642760522843,-4.340557866818409,0.4733929184241215,3
380,Michael Porter Jr.,portemi01,21,2020,DEN,556,0.16399999999999998,8.5,25.5,16.9,8.1,1.5,2.9,10.5,22.2,1.0,0.9,1.9,0.165,0.502,13.2,0.636,0.336,0.146,0.049,0.105,0.364,0.5479999999999999,0.711,0.33299999999999996,0.25,0.462,0.42200000000000004,0.605,0.11699999999999999,24,0.816,0.222,0.5,1.6984003382629218,0.0420689370624062,1.740469275325328,2.5895514194166003,-3.251423195082277,-0.6618717756656762,1.956897546867557,-0.6770026796347522,1.279894867232805,1.165319516831325,1.165319516831325,2.207735128556025,-0.6099100126410137,1.597825115915012,0.6841207783157642,4
381,Bobby Portis,portibo01,24,2020,NYK,1142,0.159,6.7,20.7,13.4,11.8,1.2,0.8,10.4,20.9,0.5,0.8,1.4,0.057,0.434,13.9,0.6629999999999999,0.215,0.21899999999999997,0.10099999999999999,0.128,0.337,0.474,0.5770000000000001,0.45299999999999996,0.36700000000000005,0.419,0.35600000000000004,0.5329999999999999,0.027000000000000003,11,0.983,0.20199999999999999,0.424,-1.938096758829349,-1.3957180774990172,-3.333814836328367,-2.8167224725586832,-1.1581437201643907,-3.974866192723074,-2.164336191929574,-1.39534504075676,-3.559681232686334,-0.4812562721892379,-0.4812562721892379,-2.098734858329041,-1.8099323353066108,-3.908667193635653,-0.3500443284784538,3
382,Kristaps Porzingis,porzikr01,24,2020,DAL,1283,0.293,5.7,25.3,15.7,7.4,1.1,5.2,8.8,26.4,1.2,1.9,3.1,0.11599999999999999,0.418,16.5,0.563,0.18600000000000003,0.13,0.171,0.076,0.43700000000000006,0.469,0.746,0.259,0.366,0.38,0.353,0.6759999999999999,0.095,59,0.96,0.031,0.556,-0.5212171783187951,1.209642165913337,0.6884249875945414,0.2442901027301646,2.134260490556681,2.3785505932868456,-0.5317287678443346,1.4926732761711652,0.96094450832683,2.51383464230464,2.51383464230464,1.57356769888906,1.2421436552626122,2.8157113541516723,0.8316947399393191,4
383,Dwight Powell,poweldw01,28,2020,DAL,1061,0.485,7.5,14.8,11.2,7.7,1.6,1.8,11.5,12.7,2.7,1.0,3.7,0.166,0.638,6.1,0.83,0.677,0.135,0.013000000000000001,0.004,0.17,0.716,0.813,0.32299999999999995,0.0,0.0,0.256,0.809,0.27899999999999997,57,1.0,0.308,0.33299999999999996,-0.963915275805768,0.6981601720691999,-0.2657551037365682,3.113104472437763,0.3715749536292237,3.484679426066987,-0.2027858118294238,0.6873579294380372,0.4845721176086134,1.740968709399359,1.740968709399359,0.6239898282861921,0.7747370515962654,1.398726879882457,-0.581334733216535,5
384,Norman Powell,powelno01,26,2020,TOR,1072,0.237,2.2,12.0,7.2,9.2,2.1,1.3,10.9,20.9,1.6,1.6,3.3,0.147,0.498,13.9,0.545,0.358,0.12300000000000001,0.024,0.04,0.455,0.578,0.669,0.385,0.4,0.47100000000000003,0.401,0.662,0.062,23,0.948,0.313,0.433,0.8844657448554148,0.3379245707805606,1.2223903156359752,-0.6030591702773987,1.8250955522862,1.222036382008801,0.5947263241066529,0.633089463449817,1.22781578755647,2.187346855106708,2.187346855106708,0.7034875807220013,0.672130772540551,1.375618353262552,0.5506588754911752,1
385,Julius Randle,randlju01,25,2020,NYK,1741,0.33299999999999996,7.1,24.6,15.5,16.4,1.2,1.0,14.4,27.5,0.4,1.5,1.9,0.051,0.45299999999999996,10.8,0.755,0.348,0.231,0.096,0.08,0.245,0.514,0.633,0.43700000000000006,0.42700000000000005,0.324,0.263,0.37799999999999995,0.054000000000000006,43,0.927,0.14400000000000002,0.4,-1.626752477839905,-0.3780350780966789,-2.004787555936584,0.253928926480007,2.462949658996785,2.716878585476792,-1.243758959300336,0.2228237805675655,-1.02093517873277,1.560276992893705,1.560276992893705,-1.24870645381695,-0.0835181669762508,-1.332224620793201,-0.0759184243768493,5
386,Cam Reddish,reddica01,20,2020,ATL,1247,0.228,2.6,13.0,7.7,8.4,1.8,1.5,14.0,18.5,-1.5,0.6,-0.9,-0.033,0.35700000000000004,15.3,0.552,0.223,0.141,0.087,0.102,0.44799999999999995,0.4,0.534,0.32299999999999995,0.3,0.298,0.304,0.52,0.045,10,0.857,0.29,0.33299999999999996,-3.695898147549406,0.2820044364737762,-3.4138937110756298,-2.7233242631887697,-0.0300322191403766,-2.753356482329147,-3.679576886931411,0.2968277662678265,-3.382749120663584,-0.4312976398632294,-0.4312976398632294,-2.99914081151756,-0.0772140935014461,-3.076354905019006,1.0021694633589109,0
387,JJ Redick,redicjj01,35,2020,NOP,1359,0.298,0.7,9.6,5.1,10.5,0.6,0.5,9.1,20.2,3.3,0.4,3.6,0.128,0.45,21.0,0.382,0.07200000000000001,0.052000000000000005,0.059000000000000004,0.19899999999999998,0.618,0.446,0.575,0.24100000000000002,0.364,0.47700000000000004,0.452,0.8109999999999999,0.0,0,0.929,0.151,0.5,2.495206977541958,-2.9208779394552247,-0.4256709619132666,0.2619026447884395,-2.17823286813677,-1.91633022334833,2.1605662841028552,-2.935687731525694,-0.7751214474228396,1.4078349768112255,1.4078349768112255,2.737156193444499,-2.919295650851388,-0.1821394574068895,1.274527247011197,8
388,Josh Richardson,richajo01,26,2020,PHI,1264,0.233,2.8,8.6,5.7,15.6,1.5,1.7,13.4,21.8,0.4,1.5,1.9,0.071,0.43200000000000005,16.3,0.621,0.17300000000000001,0.13,0.152,0.166,0.379,0.494,0.604,0.41200000000000003,0.35,0.575,0.332,0.40399999999999997,0.019,10,0.8029999999999999,0.121,0.33299999999999996,-0.1513998766473863,1.039259344713394,0.8878594680660072,0.5383452903231692,1.894322964108094,2.432668254431263,-0.003311590411104,1.234276000256243,1.230964409845138,2.6905484947571834,2.6905484947571834,0.5746726417486868,1.875126174793302,2.449798816541989,-0.3313769514500001,4
389,Austin Rivers,riverau01,27,2020,HOU,1181,0.209,1.7,9.2,5.4,9.0,1.3,0.7,6.9,15.1,0.9,0.8,1.7,0.068,0.414,15.6,0.45899999999999996,0.266,0.156,0.032,0.005,0.541,0.5,0.584,0.424,0.16699999999999998,0.5,0.341,0.31,0.003,1,0.743,0.22,0.4,-0.4579609817091082,-1.548711165274778,-2.006672146983886,3.865773651959032,-3.411048922964813,0.4547247289942171,0.3429087355020248,-2.043599484571626,-1.7006907490696006,0.6521853328301024,0.6521853328301024,0.0070723339714362,-1.9679085989124083,-1.960836264940972,-0.3152724807357155,8
390,Duncan Robinson,robindu01,25,2020,MIA,1573,0.091,0.6,11.3,6.2,7.1,0.9,0.8,7.6,15.5,2.7,1.3,4.0,0.121,0.457,23.2,0.12,0.068,0.028999999999999998,0.008,0.016,0.88,0.629,0.857,0.467,0.0,0.25,0.434,0.846,0.004,2,0.9540000000000001,0.24,0.45899999999999996,2.0535423488952733,-1.1362212866944752,0.9173210622007986,5.9771589745476446,1.037898634982503,7.015057609530149,2.9605698471704733,-0.7565053358952772,2.2040645112751966,4.13539144254345,4.13539144254345,2.668626597874473,-0.9974914099395484,1.671135187934924,-0.1794225251579046,8
391,Glenn Robinson III,robingl02,26,2020,PHI,1541,0.14300000000000002,4.5,11.7,7.9,8.9,1.4,0.9,8.5,16.7,1.6,0.7,2.3,0.071,0.48100000000000004,14.7,0.665,0.19699999999999998,0.17,0.124,0.174,0.335,0.522,0.68,0.465,0.46,0.44299999999999995,0.4,0.773,0.065,28,0.912,0.371,0.429,1.632623751393981,4.209627289468695,5.842251040862679,12.589061797557811,-7.796827872904194,4.792233924653614,4.043034383929664,1.9223695921929267,5.96540397612259,0.2567196229645646,0.2567196229645646,5.914292850166537,3.81068451039288,9.724977360559416,-0.4680307608216264,4
395,Jerome Robinson,robinje01,22,2020,WAS,531,0.139,1.0,13.2,7.1,12.2,1.2,1.3,14.9,14.7,-0.6,0.6,-0.1,-0.006,0.33799999999999997,17.4,0.507,0.14,0.125,0.11800000000000001,0.125,0.493,0.391,0.632,0.17600000000000002,0.5,0.235,0.284,0.40700000000000003,0.022000000000000002,2,0.895,0.26899999999999996,0.111,-2.035496279831626,-2.009049818259252,-4.044546098090878,-6.820662819859995,2.065885469296477,-4.754777350563517,-3.20441221744057,-1.238503488794695,-4.442915706235264,-0.0600027565420658,-0.0600027565420658,-3.719169633361116,-1.60797564422796,-5.327145277589078,0.6944958936961342,0
403,Rajon Rondo,rondora01,33,2020,LAL,797,0.121,2.5,14.6,8.7,33.7,1.8,0.2,21.1,19.4,0.4,1.0,1.4,0.084,0.43,13.5,0.613,0.32299999999999995,0.154,0.068,0.068,0.387,0.48,0.5670000000000001,0.349,0.368,0.474,0.35200000000000004,0.146,0.0,0,0.684,0.19399999999999998,0.381,0.1786708643799547,-3.5211713888954663,-3.3425005245155117,-0.9556392882473179,-2.310535947849708,-3.2661752360970264,-0.1044050443140491,-3.531254817176047,-3.635659861490097,-0.367120778720572,-0.367120778720572,-0.1624182328132129,-2.835316050720055,-2.997734283533268,-0.1931202266426427,0
404,Derrick Rose,rosede01,31,2020,DET,1180,0.18899999999999997,2.3,8.4,5.3,41.1,1.5,1.0,13.1,31.2,2.0,0.6,2.6,0.106,0.486,11.7,0.8009999999999999,0.29,0.259,0.141,0.111,0.19899999999999998,0.5329999999999999,0.665,0.451,0.47,0.456,0.298,0.172,0.003,2,0.643,0.113,0.43799999999999994,2.85355209027823,-2.2303092513461937,0.6232428389320366,2.1306494493263752,-1.9593798991014268,0.1712695502249482,2.892189832748853,-2.282599599733632,0.6095902330152212,2.071240091918015,2.071240091918015,2.227360309111684,-3.3828561289465564,-1.155495819834873,0.4562996969530205,6
405,Terrence Ross,rosste01,28,2020,ORL,1419,0.207,0.8,11.7,6.0,6.5,2.0,1.2,7.2,22.5,0.0,1.7,1.7,0.057,0.385,20.6,0.413,0.081,0.07200000000000001,0.102,0.158,0.5870000000000001,0.473,0.75,0.348,0.4,0.436,0.32299999999999995,0.584,0.027000000000000003,14,0.8759999999999999,0.077,0.414,0.6288772633082795,-1.167259409692166,-0.5383821463838865,-4.795009360423628,1.58589575031975,-3.209113610103878,-0.4009459792490699,-0.7052902317253599,-1.10623621097443,1.2087904206413078,1.2087904206413078,0.2818075331017647,-0.3686770190282631,-0.0868694859264983,-0.3979671068055839,8
406,Terry Rozier,roziete01,25,2020,CHA,1814,0.21100000000000002,2.5,12.4,7.2,20.3,1.5,0.5,12.7,23.9,1.3,0.9,2.2,0.057,0.419,15.5,0.547,0.223,0.149,0.099,0.076,0.45299999999999996,0.444,0.564,0.355,0.375,0.355,0.39,0.31,0.009000000000000001,6,0.8109999999999999,0.19899999999999998,0.41100000000000003,0.0118988224456042,-0.4039533427398844,-0.3920545202942802,-5.853468528159393,-3.126604551232603,-8.980073079391996,-1.1290445510825868,-0.9579529655712048,-2.086997516653792,0.630965697556268,0.630965697556268,-1.134665961283211,-1.3567692812948993,-2.4914352425781097,-0.7435256432595472,0
407,Ricky Rubio,rubiori01,29,2020,PHO,1472,0.29,2.6,13.2,7.8,38.6,2.1,0.5,17.9,20.0,1.3,1.3,2.6,0.086,0.402,13.8,0.6970000000000001,0.253,0.132,0.134,0.17800000000000002,0.303,0.431,0.53,0.29,0.486,0.355,0.335,0.306,0.0,0,0.868,0.285,0.4,0.1888859024094371,-0.27682821298627697,-0.0879423105768398,2.658563930399163,2.097258367240697,4.7558222976398605,0.7168211809105778,0.2137914767646856,0.9306126576752634,2.909120573397673,2.909120573397673,0.0921797069979641,1.0206111297989409,1.112790836796905,0.9422968906187214,2
408,D'Angelo Russell,russeda01,23,2020,GSW,1127,0.22699999999999998,1.4,11.2,6.1,36.6,1.4,0.8,13.0,32.0,1.1,0.5,1.6,0.067,0.41200000000000003,18.8,0.49,0.098,0.098,0.157,0.13699999999999998,0.51,0.48,0.6,0.6,0.625,0.14300000000000002,0.34600000000000003,0.0,0.0,0,0.33299999999999996,0.115,0.0,4.122736694036374,-4.122465827873622,0.0002708661627517,0.1443208731047705,-3.887676102000944,-3.743355228896172,3.733489640941301,-4.316092327015967,-0.5826026860746643,1.1919949291374627,1.1919949291374627,3.4522600467102005,-3.786033946416517,-0.3337738997063169,1.726896648989792,6
416,Domantas Sabonis,sabondo01,23,2020,IND,1799,0.35,9.8,30.0,20.0,21.0,1.0,1.3,14.9,23.3,3.5,2.7,6.2,0.166,0.536,7.3,0.9209999999999999,0.506,0.228,0.049,0.138,0.079,0.563,0.682,0.377,0.389,0.495,0.22399999999999998,0.655,0.061,43,1.0,0.086,0.2,0.7751608641397312,-0.637845552991871,0.1373153111478602,2.052819817805988,1.92053334119661,3.973353159002598,1.064395961102122,-0.1651650817659641,0.8992308793361579,3.40189938567726,3.40189938567726,1.2953660235457118,0.3044483239018604,1.5998143474475717,-0.4905011166351452,5
417,Dario Saric,saricda01,25,2020,PHO,1189,0.174,6.7,20.4,13.4,10.8,1.2,0.9,12.3,17.2,0.9,1.1,2.0,0.079,0.441,14.7,0.524,0.295,0.134,0.033,0.063,0.47600000000000003,0.5579999999999999,0.6579999999999999,0.358,0.5379999999999999,0.52,0.312,0.664,0.013000000000000001,5,0.983,0.196,0.18899999999999997,-1.192324087136884,0.3446956457261149,-0.8476284414107691,-0.7353771959204985,-2.3629061119208266,-3.098283307841326,-1.1760939297052528,-0.1867432719546034,-1.3628372016598558,0.8611866589883828,0.8611866589883828,-1.628696234061871,0.2060576067187407,-1.422638627343131,0.3220163543160479,1
418,Tomas Satoransky,satorto01,28,2020,CHI,1575,0.22899999999999998,3.8,10.4,7.0,27.5,2.2,0.4,17.2,16.7,2.0,1.5,3.5,0.107,0.441,13.2,0.627,0.282,0.20600000000000002,0.096,0.043,0.373,0.502,0.594,0.436,0.46799999999999997,0.28600000000000003,0.33899999999999997,0.33799999999999997,0.033,14,0.903,0.284,0.385,-0.164493723774569,0.8369993389120493,0.6725056151374802,2.8596874626291333,0.3241006187722406,3.183788081401374,0.5171173964675206,0.7868977356812413,1.304015132148762,3.3758280722859166,3.3758280722859166,0.15686849818032098,1.029531855645023,1.186400353825344,0.0706264292884029,2
419,Admiral Schofield,schofad01,22,2020,WAS,292,0.17300000000000001,2.2,10.8,6.3,6.2,1.3,0.9,8.0,12.5,0.1,0.0,0.1,0.019,0.4,17.9,0.373,0.187,0.107,0.067,0.013000000000000001,0.627,0.5710000000000001,0.5710000000000001,0.5,0.6,1.0,0.298,0.688,0.04,2,1.0,0.27699999999999997,0.462,-1.6434770590130512,-3.713603276080121,-5.357080335093173,-2.505500325282745,-0.7157332643949437,-3.221233589677689,-1.925874018800433,-3.209486956025519,-5.135360974825952,-0.3541898866023683,-0.3541898866023683,-1.6379523377103762,-3.794757904664013,-5.432710242374392,-0.3380157619508191,8
420,Dennis Schroder,schrode01,26,2020,OKC,1685,0.226,1.2,12.0,6.8,21.5,1.0,0.7,13.4,27.3,1.7,1.4,3.1,0.08900000000000001,0.47,14.9,0.657,0.222,0.128,0.172,0.134,0.34299999999999997,0.515,0.647,0.45399999999999996,0.441,0.451,0.384,0.35100000000000003,0.004,3,0.847,0.1,0.586,0.6241372348216034,-0.655372275997917,-0.0312350411763136,-3.154786683985011,10.15408263547994,6.99929595149493,-0.1392270185492577,1.513387982167217,1.374160963617959,3.633932996058221,3.633932996058221,-0.5043286539686553,1.226137286421631,0.7218086324529753,0.7758219197895859,4
421,Mike Scott,scottmi01,31,2020,PHI,947,0.098,5.1,16.3,10.8,4.5,0.9,0.4,6.5,14.0,0.6,1.0,1.7,0.084,0.396,19.0,0.345,0.16899999999999998,0.07200000000000001,0.065,0.04,0.655,0.5,0.574,0.5,0.389,0.364,0.341,0.6459999999999999,0.013999999999999999,2,1.0,0.23600000000000002,0.233,-0.6617099427230724,-1.847626600915454,-2.509336543638526,1.298581299492654,0.6729567977542851,1.971538097246939,-0.2870636331701309,-1.4745304417050502,-1.761594074875181,0.4809703279126908,0.4809703279126908,0.0164877971468513,-1.732075027441473,-1.7155872302946218,-0.556667159920188,8
422,Thabo Sefolosha,sefolth01,35,2020,HOU,409,0.071,5.3,17.7,11.5,7.7,2.3,2.5,13.8,10.2,0.2,0.5,0.7,0.083,0.41600000000000004,16.8,0.40399999999999997,0.258,0.067,0.034,0.045,0.596,0.611,0.826,0.16699999999999998,0.33299999999999996,0.25,0.28300000000000003,0.591,0.0,0,1.0,0.45299999999999996,0.41700000000000004,-2.34036800582517,1.7259821091218508,-0.6143858967033193,-0.06451660296381599,-0.6485322982150493,-0.7130489011788653,-2.096473227946935,1.320207229184968,-0.7762659987619669,0.4203704281187063,0.4203704281187063,-1.8696685466404237,0.9110165709676964,-0.9586519756727264,0.1097713567582086,1
423,Collin Sexton,sextoco01,21,2020,CLE,1737,0.231,3.5,7.5,5.5,14.1,1.5,0.3,10.7,27.0,1.5,0.2,1.7,0.047,0.45799999999999996,11.0,0.772,0.327,0.22399999999999998,0.155,0.066,0.228,0.485,0.596,0.382,0.434,0.41,0.36700000000000005,0.254,0.018000000000000002,15,0.7659999999999999,0.114,0.625,0.6770116679676346,-3.814094567179197,-3.1370828992115625,2.817320571272711,-7.924734567553216,-5.107413996280505,1.211941804581713,-4.834344592771794,-3.622402788190081,-0.8023336018582969,-0.8023336018582969,0.9449153206972268,-4.5725877624216364,-3.62767244172441,-0.1360965579700861,2
424,Landry Shamet,shamela01,22,2020,LAC,1111,0.162,0.4,6.8,3.7,8.4,0.6,0.6,8.5,13.2,1.6,0.8,2.5,0.107,0.43,20.9,0.239,0.11699999999999999,0.042,0.045,0.036000000000000004,0.7609999999999999,0.514,0.722,0.154,0.5710000000000001,0.182,0.40399999999999997,0.579,0.01,1,0.968,0.272,0.42200000000000004,0.478052181390949,-1.6518623786281508,-1.1738101972372028,0.8292850896794346,-2.792272734271396,-1.9629876445919616,0.5526037352029273,-2.036498476607979,-1.483894741405051,0.7385159833880931,0.7385159833880931,0.0188426374038716,-0.7139352364571194,-0.6950925990532478,-0.1539554027349667,8
425,Pascal Siakam,siakapa01,25,2020,TOR,1538,0.252,3.6,18.8,11.4,16.6,1.4,2.5,10.1,28.9,1.6,2.5,4.1,0.129,0.46399999999999997,12.2,0.69,0.298,0.22899999999999998,0.073,0.08900000000000001,0.31,0.508,0.708,0.375,0.344,0.321,0.36700000000000005,0.42200000000000004,0.040999999999999995,34,0.657,0.233,0.381,0.6134587417903016,-0.2939914284285979,0.3194673133617036,4.448319796027583,2.539094521778322,6.987414317805905,1.409241490348311,0.2160569763462915,1.6252984666946029,3.520984439418009,3.520984439418009,1.855424266429551,0.349356248457286,2.204780514886837,0.084547510070448,4
426,Ben Simmons,simmobe01,23,2020,PHI,1926,0.45899999999999996,6.1,17.8,12.0,34.8,2.9,1.4,20.5,20.8,3.8,3.4,7.2,0.18,0.585,3.8,0.99,0.64,0.301,0.039,0.01,0.01,0.588,0.7190000000000001,0.371,0.16699999999999998,0.33299999999999996,0.33299999999999996,0.507,0.16899999999999998,98,1.0,0.33299999999999996,1.0,0.4022071683448228,2.155608152156018,2.5578153205008407,1.978752696583145,-1.9708747001188311,0.0078779964643134,0.7683079501363597,1.376786036716127,2.1450939868524865,4.872476944276195,4.872476944276195,1.747549395231762,2.90533611093354,4.652885506165302,1.1079696306555908,5
427,Anfernee Simons,simonan01,20,2020,POR,1219,0.17300000000000001,1.9,9.5,5.7,9.6,0.7,0.6,9.8,18.7,0.3,0.2,0.5,0.019,0.406,15.7,0.5820000000000001,0.20800000000000002,0.136,0.136,0.102,0.418,0.456,0.5820000000000001,0.375,0.359,0.43799999999999994,0.335,0.35200000000000004,0.025,11,0.682,0.17800000000000002,0.371,-1.5933205334955582,-3.490028952692611,-5.083349486188169,-5.115215368196523,-3.038794064380762,-8.154009432577284,-2.447949217559442,-3.5619949614767568,-6.009944179036199,-2.063191975291703,-2.063191975291703,-2.119012684963506,-3.1926909356589865,-5.3117036206224935,-0.5336080627046986,0
428,Marcus Smart,smartma01,25,2020,BOS,1358,0.201,2.4,9.7,6.1,20.7,2.5,1.4,12.0,18.4,1.4,2.0,3.4,0.11900000000000001,0.381,18.7,0.414,0.099,0.16,0.10300000000000001,0.051,0.586,0.42200000000000004,0.551,0.342,0.49,0.28,0.353,0.349,0.008,4,0.725,0.149,0.326,1.5580936307922642,2.013545692218211,3.571639323010475,-2.4569097518283844,2.4908327051768016,0.0339229533484171,0.7755367785508401,2.203636638372305,2.979173416923145,4.09095092103704,4.09095092103704,0.980496203398572,2.594914991443701,3.575411194842274,0.4805313377199393,7
429,Dennis Smith Jr.,smithde03,22,2020,NYK,465,0.261,4.2,12.1,8.0,26.2,2.0,1.6,20.6,22.5,-1.2,0.4,-0.8,-0.086,0.335,12.9,0.725,0.324,0.121,0.08800000000000001,0.192,0.275,0.348,0.525,0.22699999999999998,0.25,0.171,0.3,0.152,0.038,6,0.5329999999999999,0.12,0.33299999999999996,-4.167130188379253,0.1917665117838028,-3.97536367659545,-5.923512253294582,-3.06725824117931,-8.990770494473892,-4.711996207760122,-0.4393346783901874,-5.151330886150308,-0.5880543371745319,-0.5880543371745319,-3.5284623319456454,-0.2205514637367965,-3.7490137956824414,-0.0038152338729579,0
430,Ish Smith,smithis01,31,2020,WAS,1400,0.122,1.9,11.4,6.5,25.1,1.5,1.3,11.0,18.4,1.3,0.3,1.6,0.054000000000000006,0.45299999999999996,13.3,0.736,0.235,0.174,0.155,0.172,0.264,0.48700000000000004,0.6459999999999999,0.39399999999999996,0.488,0.366,0.35700000000000004,0.196,0.0,0,0.725,0.259,0.324,-0.1789358505549571,-3.365321016824369,-3.5442568673793264,0.2508065076790101,0.0463296902442029,0.297136197923213,-0.1136311477467968,-2.787382754991311,-2.901013902738108,-0.108892661835659,-0.108892661835659,-0.077366234871339,-3.0420298602169784,-3.119396095088317,-1.189866677849835,2
431,Tony Snell,snellto01,28,2020,DET,1373,0.064,0.6,6.8,3.7,9.6,0.8,0.7,6.7,11.4,1.8,0.4,2.2,0.077,0.452,20.1,0.327,0.092,0.11599999999999999,0.068,0.051,0.6729999999999999,0.536,0.71,0.513,0.348,0.529,0.41200000000000003,0.627,0.027000000000000003,9,0.903,0.376,0.435,0.3724254841949092,-2.086839956126179,-1.7144144719312702,-2.8164337454146584,-1.8915008505736568,-4.707934595988315,-0.2419615630703117,-2.1441124144450234,-2.3860739775153337,0.2565566063778333,0.2565566063778333,-0.8361124632840359,-2.3789803376399465,-3.215092800923983,-0.9690009255231736,8
432,Omari Spellman,spellom01,22,2020,GSW,886,0.312,9.0,17.9,13.3,8.2,1.8,2.4,13.9,18.7,0.5,0.7,1.3,0.068,0.431,14.3,0.627,0.305,0.11199999999999999,0.078,0.132,0.373,0.45399999999999996,0.556,0.303,0.478,0.33299999999999996,0.391,0.607,0.102,19,1.0,0.182,0.55,-2.591263287388239,-1.770724074405085,-4.361987361793323,-2.7205733609515663,-1.484236676203478,-4.204810037155044,-2.698959281164165,-1.767394780445478,-4.466354061609644,-0.7792543501229846,-0.7792543501229846,-2.928168869049082,-1.9909736358556067,-4.91914250490469,0.4468908598578379,3
433,Jayson Tatum,tatumja01,21,2020,BOS,1707,0.239,3.2,18.5,10.9,13.9,2.0,2.4,9.7,28.1,2.1,2.8,4.9,0.138,0.445,14.1,0.624,0.256,0.156,0.126,0.086,0.376,0.48100000000000004,0.612,0.376,0.413,0.37799999999999995,0.386,0.45299999999999996,0.053,47,0.59,0.18899999999999997,0.368,2.542517078177167,1.005416649237428,3.547933727414596,4.241622521263882,3.8608466904062926,8.102469211670176,3.023134373434301,1.639963363818722,4.663097737253024,6.5741455523455015,6.5741455523455015,3.565060774197629,1.67851575628905,5.243576530486679,-0.2811024141051744,4
