player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Cheick Diallo,diallch01,2020,RS,PHO,896,421,-.4847322723353657,.5282291787062714,.0434969063709057,-3.452862847915923,-1.236404604278521,-4.689267452194445,-1.131131372866539,.2173550898643939,-.9137762830021454,.3944772533834054,.3944772533834054,0,-1.14441612992159,-.1097707423578299,-1.25418687227942,.0173437988467491
Hamidou Diallo,diallha01,2020,RS,OKC,1296,606,-4.752877978026727,1.177020820235717,-3.57585715779101,-3.284210409179928,2.63545445650904,-.6487559526708884,-4.750235712390137,1.514338614718356,-3.23589709767178,-.1498963899666931,-.1498963899666931,0,-5.406832955720511,1.224538527628324,-4.182294428092187,-.2267272474091123
Gorgui Dieng,dienggo01,2020,RS,MEM,102,47,-.6450767778371671,9.115716044209371,8.470639266372205,5.21537823498596,8.014726215129995,13.23010445011596,.5756855889016468,9.462430807300571,10.03811639620222,.306864708234252,.306864708234252,0,.1994071683950655,9.211928145844611,9.411335314239677,.0709818331985939
Gorgui Dieng,dienggo01,2020,RS,MIN,1662,778,-1.762058183751187,5.687009453463184,3.924951269711997,-7.724631550384352,5.536592925519805,-2.188038624864546,-3.084599456480256,6.007693398622625,2.923093942142369,2.249646328982889,2.249646328982889,0,-3.069514419714592,5.407753671381637,2.338239251667045,-.0999739612417703
Spencer Dinwiddie,dinwisp01,2020,RS,BRK,3650,1719,3.380434211474681,-2.576446387567891,.8039878239067897,3.399426564100979,-.8028056421907025,2.596620921910277,3.651478554080442,-2.382567162681287,1.268911391399155,3.506580603942039,3.506580603942039,0,3.605504473008962,-2.218774134227485,1.386730338781478,-.5250790798506847
Donte DiVincenzo,divindo01,2020,RS,MIL,2583,1162,.968076858686103,3.157068134807366,4.125144993493469,3.461484667627398,3.126379422571317,6.587864090198715,1.502646639694036,3.247187015263437,4.749833654957473,4.465324015461027,4.465324015461027,0,1.5829382267421,3.346665727628368,4.929603954370468,.4366483512250807
Luka Doncic,doncilu01,2020,RS,DAL,3097,1477,9.423285962810441,-.5764039682365243,8.846881994573916,3.359207359225839,-2.204099464631914,1.155107894593926,8.5118101623006,-.9544078750315321,7.557402287269068,7.891358003603387,7.891358003603387,0,9.10404247210128,-1.45989620804744,7.64414626405384,1.629476785132817
Luguentz Dort,dortlu01,2020,RS,OKC,903,438,-3.006285728112734,6.239433531603283,3.233147803490549,.6186078725669839,.8185482993109451,1.437156171877929,-2.445081287487061,5.480969118896333,3.035887831409271,1.29095790070227,1.29095790070227,0,-3.389732578299471,5.863927062745941,2.47419448444647,-.1578585492391587
Damyean Dotson,dotsoda01,2020,RS,NYK,1701,805,.0676987519652705,-1.779506763492984,-1.711808011527713,-1.579909091891743,1.289474144862011,-.2904349470297323,-.2090144473960456,-1.219508302898154,-1.4285227502942,.5391300976812801,.5391300976812801,0,-1.056353189701191,-2.062333594327546,-3.118686784028736,-.6795623534537047
Sekou Doumbouya,doumbse01,2020,RS,DET,1256,605,-5.418137807370471,-2.179522748707683,-7.597660556078154,-1.978953183462812,-2.112563774877732,-4.091516958340543,-5.008401094408478,-2.258585007957541,-7.266986102366019,-1.38387347770619,-1.38387347770619,0,-5.097814847553985,-2.020224624068547,-7.118039471622533,-.7602118022706551
PJ Dozier,doziepj01,2020,RS,DEN,479,221,-2.136492943984883,.5592227928232922,-1.577270151161591,-.5077707048188117,.5413994111780177,.033628706359206,-1.946424658852374,.5792537748941977,-1.367170883958176,.155775026733834,.155775026733834,0,-1.832801964714446,.4050329010764273,-1.427769063638019,-.0947237518350844
Goran Dragic,dragigo01,2020,RS,MIA,2664,1270,2.34660642846905,-2.558501917483749,-.2118954890146982,.2788638414771351,-1.642346713714436,-1.3634828722373,2.014462797144537,-2.519105991634278,-.5046431944897409,1.460970436494585,1.460970436494585,0,1.994653510079079,-3.501747647050751,-1.507094136971672,.4265334698116974
Andre Drummond,drumman01,2020,RS,DET,3392,1654,-2.61274599469097,2.296908132044606,-.3158378626463638,-.8246900380126269,-.1570951314583391,-.9817851694709661,-2.383370417655175,1.984204250009484,-.3991661676456912,1.988821466514152,1.988821466514152,0,-1.579918317365571,2.792795103333433,1.212876785967863,.258243843436201
Andre Drummond,drumman01,2020,RS,CLE,209,98,-5.733586147377113,-3.043975207732895,-8.777561355110008,-6.694401169199495,-7.528546824419941,-14.22294799361944,-6.228179525510907,-4.014213293044344,-10.24239281855525,-.3881931500088371,-.3881931500088371,0,-6.857575060720144,-3.863042387151599,-10.72061744787174,3.697435115823473
Jared Dudley,dudleja01,2020,RS,LAL,617,300,-.7334793252491209,1.485456989857118,.7519776646079969,-6.018485331967013,4.275964154102684,-1.742521177864329,-1.90182944831665,2.075458006790152,.1736285584735022,.4438578659072014,.4438578659072014,0,-2.222338992534626,1.741069260672577,-.4812697318620494,-.8282239472903472
Kris Dunn,dunnkr01,2020,RS,CHI,2687,1269,-1.326448371144338,3.881947681698915,2.555499310554576,-2.992316996420964,4.819224053009873,1.826907056588909,-1.702585260017244,4.296653302985528,2.594068042968285,3.465132241108718,3.465132241108718,0,-2.355880600697682,5.122384292972647,2.766503692274965,.1518126476220052
Carsen Edwards,edwarca01,2020,RS,BOS,648,296,-3.69314116840102,-.5360330843859089,-4.229174252786929,-12.26633367059292,2.773544109338502,-9.492789561254419,-5.764886220217731,.0863756881779051,-5.678510532039826,-.4449372998086555,-.4449372998086555,0,-5.183791674979989,-1.226257182234184,-6.410048857214173,.617310773777288
Henry Ellenson,ellenhe01,2020,RS,BRK,36,15,-4.682944920721385,12.88804308033651,8.205098159615119,-9.600529246692856,30.24663020533972,20.64610095864687,-5.999118932328097,17.26421825597027,11.26509932364217,.1078954597384429,.1078954597384429,0,-4.592795988016373,8.628858060150899,4.036062072134525,.6067746996362604
Wayne Ellington,ellinwa01,2020,RS,NYK,899,429,-.6503548731143198,.0003854176994563,-.6499694554148636,-1.540527937738611,3.667194599514263,2.126666661775653,-.8040719638558346,.8076347439762592,.0035627801204247,.6004643891792887,.6004643891792887,0,-.5877667134124904,-1.174147629912258,-1.761914343324749,-.3764573040316656
Joel Embiid,embiijo01,2020,RS,PHI,2674,1258,1.509069393604982,3.116836341517828,4.62590573512281,-3.703684998301672,3.934144547788593,.2304595494869215,.5345674418024812,3.417602254585678,3.95216969638816,4.329539130111633,4.329539130111633,0,1.902416171412479,4.411474578708022,6.313890750120501,.6611124440548073
James Ennis III,ennisja01,2020,RS,ORL,113,51,-2.602875824400152,1.845612318787837,-.7572635056123147,-3.701828121523753,5.237086016961262,1.535257895437509,-2.95670888609338,2.620239181877981,-.336469704215399,.0628916025417423,.0628916025417423,0,-6.63709072745914,.6694429182671163,-5.967647809192023,.1479350953410333
James Ennis III,ennisja01,2020,RS,PHI,1645,776,-.3806772069102376,-1.086000348762141,-1.466677555672379,3.018546358386041,-3.317757530870347,-.2992111724843056,.3106198317486792,-1.668356529218629,-1.35773669746995,.5512032295535993,.5512032295535993,0,-.2332550493811514,-1.137010951324264,-1.370266000705415,-.0027715529400872
Drew Eubanks,eubandr01,2020,RS,SAS,94,42,-2.956500643167651,-9.476766298172839,-12.43326694134049,-18.74542931698645,-16.76400044275331,-35.50942975973976,-6.436459734180802,-11.49009720178922,-17.92655693597002,-.3274258801605004,-.3274258801605004,0,-6.445673952714751,-11.22722947443419,-17.67290342714894,.6953663304469765
Jacob Evans,evansja02,2020,RS,GSW,895,414,-4.807195092624697,-1.467759692069345,-6.274954784694042,-5.29128376360409,.5244417764557044,-4.766841987148386,-5.132483932121807,-1.086251891627173,-6.218735823748981,-.7342323766886244,-.7342323766886244,0,-5.631264682970196,-1.48615525554727,-7.117419938517465,.2167086843103134
Jacob Evans,evansja02,2020,RS,MIN,2,1,-1.3610693796457,6.008844240579823,4.647774860934124,-58.44449938138577,61.1723680005604,2.727868619174622,-13.52275511479371,17.83660978068808,4.313854665894365,.0034794943145853,.0034794943145853,0,-11.088364426037,7.774664078745253,-3.313700347291745,-3.523969254493442
Dante Exum,exumda01,2020,RS,CLE,833,396,-.353224133403813,-.2284333864436769,-.5816575198474898,-5.305122376507964,1.89259890673023,-3.412523469777734,-1.352959534286198,.2849919965083212,-1.067967537777877,.3396607513471209,.3396607513471209,0,-1.898398034305991,-.9173493679629442,-2.815747402268935,-.0527599540867461
Dante Exum,exumda01,2020,RS,UTA,176,83,-2.442211573759105,.1716239723848549,-2.27058760137425,-11.92369898964174,6.936747799449968,-4.986951190191769,-4.561051174247456,1.605204007686114,-2.955847166561343,-.00879753399336,-.00879753399336,0,-4.253790315494527,-1.397087373260024,-5.650877688754551,.9434209935788471
Tacko Fall,fallta01,2020,RS,BOS,55,24,-8.870042845742006,-2.523310488142354,-11.39335333388436,-6.54777918100129,9.579053540852088,3.031274359850799,-8.984727726324662,-.2524800108635631,-9.237207737188225,-.0805456986519116,-.0805456986519116,0,-7.934358516271432,-2.979053504444229,-10.91341202071566,1.427111345829446
Derrick Favors,favorde01,2020,RS,NOP,1912,885,.3228769740805236,1.385275479710861,1.708152453791385,5.234098284163391,.5424896277511492,5.77658791191454,1.340395228018521,1.331999200488664,2.672394428507184,2.445989448330006,2.445989448330006,0,1.808357347189977,1.726848777375792,3.535206124565769,-.0986765511733415
Cristiano Felicio,feliccr01,2020,RS,CHI,653,314,-2.116482324090443,-4.568852615951005,-6.685334940041447,1.443337157610028,-7.657445279885497,-6.214108122275469,-1.445766206138882,-5.511584991056823,-6.957351197195705,-.6700078967406896,-.6700078967406896,0,-3.317841997581543,-3.963549774208741,-7.281391771790284,-.6087146400773668
Terrance Ferguson,fergute01,2020,RS,OKC,2132,1045,-3.347160572157982,.7108966405943601,-2.636263931563622,-2.03949950999517,-3.053812870976733,-5.093312380971903,-3.278233053657837,-.0464495280556838,-3.324682581713521,-.3036175082874956,-.3036175082874956,0,-3.849655941403095,.9710702072402526,-2.878585734162842,-.9255715471387882
Bruno Fernando,fernabr01,2020,RS,ATL,1230,569,-3.104865898207102,-.2749481225479095,-3.379814020755012,-2.44725095746734,3.743346030075056,1.296095072607716,-3.133126321290185,.6115864211528844,-2.521539900137301,.0664061185121196,.0664061185121196,0,-2.764330844967623,-.7676222865802163,-3.531953131547839,.1281134832810623
Yogi Ferrell,ferreyo01,2020,RS,SAC,978,467,-1.355197876918748,1.285864410235874,-.0693334666828735,-4.280037304328857,3.016048106193022,-1.263989198135835,-2.025466367532911,1.746346570732868,-.2791197968000421,.5848123837971992,.5848123837971992,0,-1.930250333060457,.003786563109202,-1.926463769951255,-.6772325985203091
Dorian Finney-Smith,finnedo01,2020,RS,DAL,3527,1701,-.5898181295298741,.4307180302839631,-.159100099245911,3.736403324305735,-.8117390673358289,2.924664256969906,.2457578318707624,.205458606289606,.4512164381603684,2.754500842574771,2.754500842574771,0,.6466170526651013,.1446405683585959,.7912576210236972,-.8694380936963969
Bryn Forbes,forbebr01,2020,RS,SAS,2904,1392,.4068811616911923,-3.043965158602308,-2.637083996911116,.0053556885514333,-2.471777292510976,-2.466421603959542,.3296407341300981,-3.096872366494039,-2.767231632363941,-.0121667690717804,-.0121667690717804,0,.1131378064852797,-2.509073018760175,-2.395935212274895,-.5928106717894183
Evan Fournier,fournev01,2020,RS,ORL,3622,1746,1.197119554280429,-.401246280476561,.7958732738038684,1.070004274820627,-2.976911827836838,-1.906907553016211,1.315067208719414,-1.000627928962493,.3144392797569207,2.746835180121648,2.746835180121648,0,1.327297236333316,.2177286289128625,1.545025865246179,.6355170038966611
De'Aaron Fox,foxde01,2020,RS,SAC,2553,1202,1.734251996207882,-1.032758894080021,.701493102127861,1.925154154434059,-3.44711096757722,-1.521956813143161,1.893145914119148,-1.584978826596565,.3081670875225824,1.900416254807862,1.900416254807862,0,2.070915583725499,-.6816983967987746,1.389217186926725,1.357996556725446
Melvin Frazier Jr.,frazime01,2020,RS,ORL,107,48,.6296261775466127,-.3571820990907366,.272444078455876,-9.760445136535997,10.3598229310986,.5993777945626029,-1.455514294436349,1.842298050485538,.3867837560491885,.0777454337196969,.0777454337196969,0,-2.926689462215783,.3655712178286776,-2.561118244387105,1.230962395517191
Michael Frazier,frazimi01,2020,RS,HOU,147,66,-3.690082337564413,-9.114136567785646,-12.80421890535006,-11.09816731688089,2.004935816417219,-9.093231500463673,-5.54942278192217,-7.364268003882381,-12.91369078580455,-.346381865898121,-.346381865898121,0,-4.519829435160739,-6.182049835773916,-10.70187927093465,1.233505162281202
Tim Frazier,fraziti01,2020,RS,DET,740,355,-3.060929484147774,2.082179933793987,-.9787495503537866,-3.132379677862107,1.088420627320729,-2.043959050541378,-3.248792562568667,2.036982665663539,-1.211809896905127,.2775678278238622,.2775678278238622,0,-2.916259623702296,.518990310350614,-2.397269313351682,-.3774451455300032
Markelle Fultz,fultzma01,2020,RS,ORL,3216,1548,-1.695475977154947,-.7858054422565055,-2.481281419411453,4.02207703978649,-1.259959623885613,2.762117415900877,-.5515700222386359,-.96329737755839,-1.514867399797026,.9711069868529822,.9711069868529822,0,-.6917923626992281,.2369415016049259,-.4548508610943021,-.4589135542894226
Wenyen Gabriel,gabriwe01,2020,RS,POR,159,71,-5.444213954937918,.5579665942136492,-4.886247360724269,-6.6535874772775,2.324441658295784,-4.329145818981716,-6.02196667180472,1.035957751479131,-4.986008920325589,-.080759613357559,-.080759613357559,0,-6.81852800857896,1.256773361442598,-5.561754647136363,-.2998075095091118
Wenyen Gabriel,gabriwe01,2020,RS,SAC,137,61,-5.297847043486644,-6.062546424700087,-11.36039346818673,-6.378101418320139,-3.553763139859813,-9.931864558179953,-5.799815832183335,-5.867601737179601,-11.66741756936294,-.2808890319890517,-.2808890319890517,0,-4.969713825082991,-5.543260986001015,-10.51297481108401,1.234949538539429
Daniel Gafford,gaffoda01,2020,RS,CHI,987,462,-2.029683446983953,.9858872501615777,-1.043796196822375,-3.967515435721875,2.721852202551603,-1.245663233170272,-2.502308822039694,1.366874112893896,-1.135434709145798,.3806101635783827,.3806101635783827,0,-3.368373461754812,1.287435884842958,-2.080937576911854,.0099467522618083
Danilo Gallinari,gallida01,2020,RS,OKC,3051,1476,3.617128816017167,-.0204343785785924,3.596694437438575,5.629232770344418,-6.081309461898421,-.4520766915540024,4.249367434901574,-1.329489934287758,2.919877500613816,4.243622092597905,4.243622092597905,0,3.745551517671454,-.9314921597570694,2.814059357914385,-.6238546534559729
Langston Galloway,gallola01,2020,RS,DET,3156,1503,1.06212810527918,-1.26862023602707,-.2064921307478906,.5182176856520024,-2.41695416944841,-1.898736483796408,1.041063272016755,-1.558377100782683,-.5173138287659287,1.710305244492969,1.710305244492969,0,.6123843596212245,-1.844527372224755,-1.23214301260353,-.1064770892680751
Darius Garland,garlada01,2020,RS,CLE,3536,1685,-2.899873183945188,-4.291757248833554,-7.191630432778743,.426388699375013,-1.271276608752837,-.8448879093778237,-2.334051612312312,-3.86546336377572,-6.199514976088032,-2.966325815319783,-2.966325815319783,0,-1.860707992842983,-3.741358398394537,-5.602066391237519,.0283013995151048
Marc Gasol,gasolma01,2020,RS,TOR,2066,974,-1.418695955194119,2.768814297339314,1.350118342145194,1.727044978596401,4.331921036586297,6.058966015182698,-.8634073928780238,3.190883226302887,2.327475833424863,2.518466442709797,2.518466442709797,0,-.8064163138090056,3.170710564090987,2.364294250281982,-.1903655409555058
Rudy Gay,gayru01,2020,RS,SAS,2341,1087,-1.536095754786429,-.0849618798621131,-1.621057634648542,-3.187849404455794,1.101347150452095,-2.086502254003698,-2.001490030867733,.1884191568264927,-1.81307087404124,.5209424857741093,.5209424857741093,0,-1.79684420142813,-.9477479828435879,-2.744592184271718,.2618078216797129
Paul George,georgpa01,2020,RS,LAC,2153,1001,3.723764111723955,1.663459375578477,5.387223487302432,3.003461321565508,.6105906150496234,3.614051936615132,3.767836324157011,1.498471021270806,5.266307345427817,4.156376271204275,4.156376271204275,0,3.814739064943672,1.801202147979675,5.615941212923347,1.554178886105902
Taj Gibson,gibsota01,2020,RS,NYK,1803,872,-1.745026682494129,-.3684793841466524,-2.113506066640781,-2.863024339147358,-4.682185569457974,-7.545209908605332,-2.032313010807568,-1.260000388862914,-3.292313399670483,-.2392708278435911,-.2392708278435911,0,-2.755948648431483,-1.536667717516037,-4.29261636594752,-.8462896148372137
Harry Giles III,gilesha01,2020,RS,SAC,865,406,-3.098868218240432,-2.286590442253535,-5.385458660493968,-.3641936455009602,-.7155201675653566,-1.079713813066317,-2.700976068040503,-2.085461272270494,-4.786437340310997,-.4219651085865615,-.4219651085865615,0,-1.952899005363122,-2.031668003476875,-3.984567008839997,.0326592206252955
Shai Gilgeous-Alexander,gilgesh01,2020,RS,OKC,4135,1993,.7468723209884413,-.1937136266427421,.5531586943456992,5.203954772344372,-3.362052526991537,1.841902245352835,1.711888656150621,-.90570565140301,.8061830047476115,3.596844688897527,3.596844688897527,0,1.340925172446767,-.0819673084536162,1.258957863993151,-.5412583333965023
Rudy Gobert,goberru01,2020,RS,UTA,3880,1869,-.4078806662738438,7.427743975572149,7.019863309298305,2.779450763206708,4.339299113070514,7.118749876277223,.2276521493718454,7.18150514512354,7.409157294495386,9.65799502279496,9.65799502279496,0,.3280592278529795,6.566911789280509,6.894971017133488,-.3097287103450911
Brandon Goodwin,goodwbr01,2020,RS,ATL,804,367,-1.348260651165086,.3529523139884838,-.9953083371766023,-7.38743527371074,1.519523406978733,-5.867911866732007,-2.610403065346521,.6854283841599587,-1.924974681186562,.1538588865040795,.1538588865040795,0,-1.561728978148274,-.6231689177899441,-2.184897895938219,-.4105615146752248
Aaron Gordon,gordoaa01,2020,RS,ORL,3328,1615,-1.110157930967898,-1.022912671178331,-2.133070602146229,.8267079184331381,-3.382611943478647,-2.555904025045509,-.717281553479813,-1.617495485453923,-2.334777038933736,.3396327375432099,.3396327375432099,0,-.3702806926856004,-.9832015477136599,-1.35348224039926,-.7454277538628009
Eric Gordon,gordoer01,2020,RS,HOU,1899,847,-.527479750846403,-2.581657220915225,-3.109136971761628,.0645215775490827,-2.131473743074305,-2.066952165525222,-.4902964362937196,-2.653927119451357,-3.144223555745076,-.1717086150780288,-.1717086150780288,0,.17209967212925,-3.105113287339827,-2.933013615210577,.8079272277120578
Devonte' Graham,grahade01,2020,RS,CHA,3991,1961,2.251265169958867,-1.714127165768748,.5371380041901197,4.862311700496059,.0303885627047151,4.892700263200775,3.021878777003028,-1.425001007021622,1.596877769981407,4.335868247459084,4.335868247459084,0,3.436265680424703,-1.689336181595134,1.746929498829569,-.3094796147893957
Treveon Graham,grahatr01,2020,RS,MIN,1434,663,-4.135052757015254,.8184341516769191,-3.316618605338335,-5.46715778243858,-.6319565682729011,-6.099114350711481,-4.661195313925157,.5797430248672798,-4.081452289057878,-.4482109656540018,-.4482109656540018,0,-5.529629506237597,1.004637373607373,-4.524992132630223,-.4914611230339303
Treveon Graham,grahatr01,2020,RS,ATL,301,140,-2.216442112259848,1.508820969842795,-.7076211424170538,-3.171547352948228,2.718669789032823,-.452877563915405,-2.550641370571813,1.929491039326038,-.6211503312457747,.1515286417228649,.1515286417228649,0,-2.82950816339098,.0814832973828796,-2.748024866008101,-.3561587066832829
Jerami Grant,grantje01,2020,RS,DEN,2979,1445,-.7232379280553113,-1.385412961597365,-2.108650889652677,-2.163536308621594,-4.943053904401875,-7.10659021302347,-1.088721803995985,-2.241810589125385,-3.33053239312137,-.4266034632515442,-.4266034632515442,0,-1.098531706984288,-1.698606573934833,-2.79713828091912,-.3307860685480905
Josh Gray,grayjo01,2020,RS,NOP,48,23,-10.22468716852797,.5658633469500645,-9.658823821577911,-17.95633333866864,9.593948039805898,-8.362385298862741,-12.48530264778362,2.507872299979224,-9.977430347804392,-.0889174954967024,-.0889174954967024,0,-9.502275353164395,-3.459325629949643,-12.96160098311404,4.939901838485787
Danny Green,greenda02,2020,RS,LAL,2832,1324,.5935868946260932,2.989115984500146,3.58270287912624,2.446780963572673,.8280778167858535,3.274858780358526,.9899436221971649,2.655521556925371,3.645465179122536,4.346183613028353,4.346183613028353,0,1.083678825219769,3.92399127191299,5.00767009713276,.6143879214339235
Draymond Green,greendr01,2020,RS,GSW,2598,1212,-2.530588110888274,1.825252603410979,-.7053355074772956,-.5468834090135648,2.575669518207888,2.028786109194323,-2.229127566057776,2.14789166272947,-.0812359033283059,1.669971772970405,1.669971772970405,0,-2.346472902534502,2.278515816862024,-.0679570856724778,1.218422037963284
JaMychal Green,greenja01,2020,RS,LAC,2131,971,-1.955486585825721,-1.566628008076492,-3.522114593902214,-.7366061559178041,1.573166643684368,.8365604877665638,-1.850961526341709,-1.051883098746756,-2.902844625088465,-.0758324849825098,-.0758324849825098,0,-1.699246674983054,-.7294146814586556,-2.42866135644171,.1517361129071507
Javonte Green,greenja02,2020,RS,BOS,812,375,-1.784570468849313,-.5696067875086421,-2.354177256357955,-1.208914010707665,-.7909733074354262,-1.999887318143091,-1.83843966552444,-.7007465453851948,-2.539186210909635,.0405499368929277,.0405499368929277,0,-1.723744563066576,-.7726166003070785,-2.496361163373654,.5463360998848731
Jeff Green,greenje02,2020,RS,UTA,1171,553,-1.963825051099663,-.1135438627810178,-2.07736891388068,-7.619384574814452,-1.710294754766303,-9.329679329580756,-3.291105985739001,-.4871027416146501,-3.778208727353651,-.2893640962135041,-.2893640962135041,0,-2.751325021450572,-.9543971351967683,-3.70572215664734,-.2586042423852244
Jeff Green,greenje02,2020,RS,HOU,85,38,-1.337584053702207,.3781905877945578,-.9593934659076495,9.205901583972814,-.7728506884255207,8.433050895547293,.6591945287632617,.0997076896429418,.7589022184062034,.0695033537250824,.0695033537250824,0,-.8090510923175036,-1.065995348007056,-1.87504644032456,2.210798881068993
Blake Griffin,griffbl01,2020,RS,DET,1048,512,-1.282529464310456,-2.359941614423652,-3.642471078734108,.6353847847445535,-1.291473213716843,-.6560884289722893,-.9514864543139909,-2.255882280907138,-3.207368735221129,-.1201414707857636,-.1201414707857636,0,-.8023644131163992,-3.374347567123992,-4.176711980240391,.5691552594820201
Marko Guduric,gudurma01,2020,RS,MEM,979,444,-2.6579330926519,-2.565410039601319,-5.223343132253219,-2.510330707319812,-.6499119084648115,-3.160242615784624,-2.763563655991501,-2.301441947798351,-5.065005603789851,-.5263839240120096,-.5263839240120096,0,-2.602939481444666,-3.058668213081698,-5.661607694526364,.3829620337958455
Kyle Guy,guyky01,2020,RS,SAC,10,4,-2.914988238570479,-8.998237645575399,-11.91322588414588,3.650453547831654,-24.82310111996456,-21.17264757213291,-1.676319963613703,-12.81516396709043,-14.49148393070413,-.0240751250469469,-.0240751250469469,0,2.533944644090669,-10.29222797051092,-7.75828332642025,.4815668749514792
Rui Hachimura,hachiru01,2020,RS,WAS,1929,894,-1.780701754319781,-3.36836465926355,-5.149066413583331,-1.390949917619825,-5.464077668238688,-6.855027585858513,-1.822282689094473,-3.928624247695749,-5.750906936790223,-1.362366432128147,-1.362366432128147,0,-1.891378549581997,-3.411105285253896,-5.302483834835893,-.4773049514768702
Devon Hall,hallde01,2020,RS,OKC,44,20,-4.249803904986645,-10.96098973316924,-15.21079363815588,18.91578879888808,8.668722307431686,27.58451110631977,.3870254146889274,-7.550189388028096,-7.163163973339169,-.0445043871877541,-.0445043871877541,0,-2.880450977352518,-8.330036112181281,-11.2104870895338,-1.195178699672835
Tim Hardaway Jr.,hardati02,2020,RS,DAL,3159,1492,2.322941732938398,.5226052593385203,2.845546992276918,3.50748208979762,1.712471429823999,5.219953519621619,2.61383418532121,.8012195050540427,3.415053690375253,4.71105868020094,4.71105868020094,0,3.233232205640038,.0836541182613701,3.316886323901409,.3936270740221676
James Harden,hardeja01,2020,RS,HOU,4200,1958,10.13586550666592,.9948129559690415,11.13067846263496,1.635855199369363,4.052202374289601,5.688057573658964,8.97439263866822,1.68316449779735,10.65755713646557,13.34661623904204,13.34661623904204,0,8.793908292084236,2.05489350764682,10.84880179973106,-.3591717277046785
Maurice Harkless,harklma01,2020,RS,NYK,97,42,-4.821142326622216,-5.592274167140531,-10.41341649376275,-7.264654469669902,4.408420661514446,-2.856233808155456,-5.585502918929063,-3.817684262488653,-9.403187181417715,-.1422864913263077,-.1422864913263077,0,-6.877723905961735,-3.757502201771697,-10.63522610773343,-.2008483120813797
Maurice Harkless,harklma01,2020,RS,LAC,2463,1141,-2.755095018390792,.2771382777510059,-2.477956740639786,-.8285182214749987,.5006841202061032,-.3278341012688955,-2.554682638413877,.2933111860979671,-2.26137145231591,.2840949969434072,.2840949969434072,0,-3.108905782514884,.5114514604904596,-2.597454322024424,-.1270932684240335
Jared Harper,harpeja01,2020,RS,PHO,18,8,-10.54785640734312,-13.39090410143672,-23.93876050877984,-15.0941051687066,-28.64718237378987,-43.74128754249647,-12.12504927976235,-17.37694495675946,-29.50199423652182,-.1081674864795548,-.1081674864795548,0,-6.129912944567234,-16.47550348139049,-22.60541642595772,-.9562710242237846
Montrezl Harrell,harremo01,2020,RS,LAC,3414,1561,.6336151000531212,3.908223220602303,4.541838320655424,.1593138064062755,.9152308774838993,1.074544683890175,.5406664295031641,3.451722300658396,3.99238873016156,5.389658416040454,5.389658416040454,0,-.0697684440414516,3.096971956478348,3.027203512436897,.3775269780106173
Gary Harris,harriga01,2020,RS,DEN,3068,1507,-2.94564122787365,1.746546351634695,-1.199094876238955,-2.949236628109935,2.770058524332756,-.1791781037771796,-3.139211797663572,2.057878703986304,-1.081333093677268,1.281393687609436,1.281393687609436,0,-3.05987180750831,1.886406560726532,-1.173465246781778,-.1269594337780823
Joe Harris,harrijo01,2020,RS,BRK,3606,1692,.0608717445041972,-.9967191040178131,-.9358473595136159,2.348468274147737,.2608692941722076,2.609337568319944,.5602482420250406,-.8151616261479794,-.2549133841229387,2.158851470417491,2.158851470417491,0,.6730196438523192,-.7620101459148276,-.0889905020625085,.2343226407817301
Shaquille Harrison,harrish01,2020,RS,CHI,616,290,1.024180208000126,1.609275578343392,2.633455786343518,.0643017365857993,8.124504823443262,8.188806560029061,.9637872090229659,3.070098682452961,4.033885891475927,1.003071036767557,1.003071036767557,0,-1.157769413583773,2.068626120907453,.9108567073236802,-.0669989778355393
Tobias Harris,harrito02,2020,RS,PHI,4064,1962,-.0757378456938002,-.5098508429383013,-.5855886886321015,.3568371795513851,2.85452823754616,3.211365417097545,.0237420960096729,.1146313732508751,.138373469260548,2.840522032690724,2.840522032690724,0,.7107116502401928,.9146533255716003,1.625364975811793,-1.791686800125158
Isaiah Hartenstein,harteis01,2020,RS,HOU,584,266,-.3194444472101291,-.0866780863467525,-.4061225335568817,1.975322280528037,.3445985978602853,2.319920878388323,.0600473307952626,-.0293673046084687,.0306800261867939,.380044897525674,.380044897525674,0,.0261286635488391,.8572359895329941,.8833646530818331,.7218111964540604
Josh Hart,hartjo01,2020,RS,NOP,3019,1379,.7304952520743941,1.139564504547649,1.870059756622043,-.2379038756226285,2.498251218628889,2.26034734300626,.5494602976463281,1.523429577660302,2.07288987530663,3.405096763733398,3.405096763733398,0,1.20866123436375,2.161817677838262,3.370478912202011,.3570853303869941
Udonis Haslem,hasleud01,2020,RS,MIA,43,21,-10.82398211994642,-6.152433671048506,-16.97641579099493,-22.28237182300486,-4.641796835072828,-26.92416865807769,-13.9926691870937,-6.290245269615674,-20.28291445670937,-.1862220075434722,-.1862220075434722,0,-12.82857483443919,-6.069877113758874,-18.89845194819806,-.8848005107117742
